
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __L/D,ratio |   ___cl,total |   ___cd,total |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift | 
   4630.84229 |    4618.65674 |    4618.65674 |       0.00000 |      22.01485 |      17.01485 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28675 |      -0.20243 |     118.18501 |     131.10210 |     131.04115 |      12.91708 |     -87.71323 |      -0.20227 |     180.00000 |       0.12001 |      -0.00000 |      -0.34162 |      32.26803 |     -94.45721 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4631.84229 |    4619.65771 |    4619.65771 |       0.00000 |      22.01518 |      17.01518 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28674 |      -0.20242 |     118.18501 |     131.10210 |     131.04115 |      12.91708 |      92.28674 |       0.20226 |     180.00000 |      -0.15493 |      -0.00000 |      -0.38071 |     -10.35160 |      27.19002 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4632.84229 |    4620.65869 |    4620.65869 |       0.00000 |      22.01551 |      17.01551 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28639 |      -0.20243 |     118.18501 |     131.10210 |     131.04115 |      12.91708 |      92.28640 |       0.20227 |     180.00000 |      -0.00786 |      -0.00000 |      -0.15872 |   21872.26562 | -137805.84375 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4633.84229 |    4621.65967 |    4621.65967 |       0.00000 |      22.01583 |      17.01583 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28678 |      -0.20240 |     118.18501 |     131.10210 |     131.04115 |      12.91708 |     -87.71320 |      -0.20224 |     180.00000 |       0.12203 |      -0.00000 |      -0.26682 |      30.06150 |    -112.66753 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4634.84229 |    4622.66064 |    4622.66064 |       0.00000 |      22.01616 |      17.01616 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28671 |      -0.20241 |     118.18501 |     131.10210 |     131.04115 |      12.91708 |      92.28673 |       0.20225 |     180.00000 |      -0.15037 |      -0.00000 |      -0.27407 |      -6.57168 |      23.97808 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4635.84229 |    4623.66162 |    4623.66162 |       0.00000 |      22.01648 |      17.01648 |     299.93591 |      -0.00000 |       0.00007 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28649 |      -0.20263 |     118.18501 |     131.10210 |     131.04118 |      12.91708 |     -87.71349 |      -0.20247 |     180.00000 |       0.20015 |      -0.00000 |      -0.37895 |     -51.29342 |     135.35629 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4636.84229 |    4624.66260 |    4624.66260 |       0.00000 |      22.01681 |      17.01681 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28674 |      -0.20245 |     118.18503 |     131.10211 |     131.04118 |      12.91708 |     -87.71324 |      -0.20228 |     180.00000 |       0.10511 |      -0.00000 |      -0.44635 |      64.17136 |    -143.76897 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4637.84229 |    4625.66260 |    4625.66260 |       0.00000 |      22.01713 |      17.01713 |     299.93591 |      -0.00000 |       0.00006 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28671 |      -0.20243 |     118.18503 |     131.10211 |     131.04118 |      12.91708 |      92.28672 |       0.20227 |     180.00000 |      -0.16050 |      -0.00000 |      -0.47431 |     -11.21152 |      23.63733 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4638.84229 |    4626.66406 |    4626.66406 |       0.00000 |      22.01746 |      17.01746 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28640 |      -0.20241 |     118.18503 |     131.10211 |     131.04118 |      12.91708 |     -87.71358 |      -0.20225 |     180.00000 |       0.11292 |      -0.00000 |      -0.21407 |    -130.07327 |     607.63330 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4639.84277 |    4627.65723 |    4627.65723 |       0.00000 |      22.01777 |      17.01777 |     299.93591 |      -0.00000 |       0.00005 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28621 |      -0.20231 |     118.18505 |     131.10213 |     131.04118 |      12.91708 |     -87.71377 |      -0.20215 |     180.00000 |       0.12896 |      -0.00000 |      -0.41640 |     -32.97302 |      79.18530 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4640.84229 |    4628.66309 |    4628.66309 |       0.00000 |      22.01810 |      17.01810 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28674 |      -0.20230 |     118.18507 |     131.10214 |     131.04118 |      12.91708 |      92.28675 |       0.20214 |     180.00000 |      -0.00821 |      -0.00000 |      -0.15331 |  -17514.91992 |  114246.08594 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4641.84277 |    4629.66406 |    4629.66406 |       0.00000 |      22.01842 |      17.01842 |     299.93591 |      -0.00000 |       0.00004 |       0.00003 |       0.00003 |      -0.00001 |       0.00004 |       0.00004 |       2.28645 |      -0.20237 |     118.18507 |     131.10214 |     131.04118 |      12.91708 |      92.28646 |       0.20221 |     180.00000 |      -0.10314 |      -0.00000 |      -0.38785 |      47.40145 |    -122.21716 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4642.84277 |    4630.66504 |    4630.66504 |       0.00000 |      22.01875 |      17.01875 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28649 |      -0.20235 |     118.18507 |     131.10214 |     131.04118 |      12.91708 |     -87.71349 |      -0.20219 |     180.00000 |       0.03660 |      -0.00000 |      -0.38120 |    -142.13368 |     372.85699 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4643.84277 |    4631.66602 |    4631.66602 |       0.00000 |      22.01907 |      17.01907 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28682 |      -0.20236 |     118.18507 |     131.10214 |     131.04118 |      12.91708 |      92.28683 |       0.20219 |     180.00000 |      -0.01120 |      -0.00000 |      -0.12390 |   -7511.40723 |   60624.51953 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4644.84277 |    4632.66699 |    4632.66699 |       0.00000 |      22.01940 |      17.01940 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28657 |      -0.20240 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |     -87.71341 |      -0.20223 |     180.00000 |       0.03161 |      -0.00000 |      -1.58831 |    -692.76349 |     436.16461 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4645.84277 |    4633.66748 |    4633.66748 |       0.00000 |      22.01973 |      17.01972 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28650 |      -0.20235 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |     -87.71349 |      -0.20219 |     180.00000 |       0.02916 |      -0.00000 |      -0.80710 |    -542.78186 |     672.50940 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4646.84229 |    4634.66846 |    4634.66846 |       0.00000 |      22.02005 |      17.02005 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28684 |      -0.20237 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |     -87.71315 |      -0.20221 |     180.00000 |       0.00228 |      -0.00000 |      -0.21447 |  292544.56250 | -1364014.50000 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4647.84229 |    4635.66992 |    4635.66992 |       0.00000 |      22.02038 |      17.02038 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28649 |      -0.20235 |     118.18508 |     131.10216 |     131.04121 |      12.91708 |      92.28651 |       0.20219 |     180.00000 |      -0.10775 |      -0.00000 |      -0.63685 |      51.83013 |     -81.38561 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4648.84229 |    4636.66895 |    4636.66895 |       0.00000 |      22.02069 |      17.02069 |     299.93591 |      -0.00000 |       0.00012 |       0.00011 |       0.00011 |      -0.00001 |       0.00013 |       0.00013 |       2.28663 |      -0.20251 |     118.18508 |     131.10216 |     131.04121 |      12.91708 |     -87.71336 |      -0.20235 |     180.00000 |       0.33235 |      -0.00000 |      -0.19230 |     -14.80581 |      76.99228 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4649.84229 |    4637.66650 |    4637.66650 |       0.00000 |      22.02102 |      17.02102 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28677 |      -0.20241 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |     -87.71322 |      -0.20225 |     180.00000 |       0.14951 |      -0.00000 |      -0.34313 |      18.01799 |     -52.51081 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4650.84229 |    4638.66748 |    4638.66748 |       0.00000 |      22.02134 |      17.02134 |     299.93591 |      -0.00000 |       0.00006 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28674 |      -0.20241 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |      92.28674 |       0.20225 |     180.00000 |      -0.15620 |      -0.00000 |      -0.35034 |      -9.21650 |      26.30757 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4651.84229 |    4639.66846 |    4639.66846 |       0.00000 |      22.02167 |      17.02167 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28639 |      -0.20242 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |      92.28640 |       0.20226 |     180.00000 |      -0.00882 |      -0.00000 |      -0.15063 |   15803.73340 | -104914.98438 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4652.84229 |    4640.66943 |    4640.66943 |       0.00000 |      22.02199 |      17.02199 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28679 |      -0.20240 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |     -87.71319 |      -0.20224 |     180.00000 |       0.14174 |      -0.00000 |      -0.23911 |      17.09316 |     -71.48630 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4653.84229 |    4641.67041 |    4641.67041 |       0.00000 |      22.02232 |      17.02232 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28674 |      -0.20240 |     118.18507 |     131.10214 |     131.04121 |      12.91708 |      92.28675 |       0.20224 |     180.00000 |      -0.15509 |      -0.00000 |      -0.24420 |      -6.78575 |      27.78790 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4654.84277 |    4642.67188 |    4642.67188 |       0.00000 |      22.02264 |      17.02264 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28644 |      -0.20248 |     118.18508 |     131.10216 |     131.04124 |      12.91708 |      92.28645 |       0.20232 |     180.00000 |      -0.04995 |      -0.00000 |      -0.29012 |     824.14331 |   -2840.73389 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4655.84277 |    4643.67285 |    4643.67285 |       0.00000 |      22.02297 |      17.02297 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28674 |      -0.20243 |     118.18509 |     131.10217 |     131.04124 |      12.91708 |     -87.71324 |      -0.20227 |     180.00000 |       0.14742 |      -0.00000 |      -0.42429 |      26.32377 |     -62.04163 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4656.84131 |    4644.67334 |    4644.67334 |       0.00000 |      22.02329 |      17.02329 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28673 |      -0.20243 |     118.18509 |     131.10217 |     131.04124 |      12.91708 |      92.28674 |       0.20226 |     180.00000 |      -0.15467 |      -0.00000 |      -0.43367 |     -11.54812 |      26.62868 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4657.84131 |    4645.67236 |    4645.67236 |       0.00000 |      22.02362 |      17.02362 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28638 |      -0.20244 |     118.18509 |     131.10217 |     131.04124 |      12.91708 |      92.28639 |       0.20228 |     180.00000 |      -0.06092 |      -0.00000 |      -0.24254 |     486.94193 |   -2007.69543 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
